name,gender,species,count
CRISTAL,F,human,0
CRISTAL,M,dog,0
CRISTAL,M,human,0
CROSBY,F,dog,1
CROSBY,F,human,0
CROSBY,M,dog,15
CROSBY,M,human,0
CRYSTAL,F,dog,17
CRYSTAL,F,human,306
CRYSTAL,M,dog,0
CRYSTAL,M,human,0
CUBBY,F,dog,0
CUBBY,F,human,0
CUBBY,M,dog,5
CUBBY,M,human,0
CUDDLES,F,dog,10
CUDDLES,F,human,0
CUDDLES,M,dog,4
CUDDLES,M,human,0
CUJO,F,dog,1
CUJO,F,human,0
CUJO,M,dog,5
CUJO,M,human,0
CUPCAKE,F,dog,27
CUPCAKE,F,human,0
CUPCAKE,M,dog,1
CUPCAKE,M,human,0
CUPID,F,dog,0
CUPID,F,human,0
CUPID,M,dog,13
CUPID,M,human,0
CURLY,F,dog,1
CURLY,F,human,0
CURLY,M,dog,10
CURLY,M,human,0
CURTIS,F,dog,0
CURTIS,F,human,0
CURTIS,M,dog,6
CURTIS,M,human,0
CUTIE,F,dog,8
CUTIE,F,human,0
CUTIE,M,dog,5
CUTIE,M,human,0
CUTTER,F,dog,3
CUTTER,F,human,0
CUTTER,M,dog,2
CUTTER,M,human,0
CYNTHIA,F,dog,0
CYNTHIA,F,human,172
CYNTHIA,M,dog,0
CYNTHIA,M,human,0
CYRUS,F,dog,1
CYRUS,F,human,0
CYRUS,M,dog,11
CYRUS,M,human,0
DADDY,F,dog,0
DADDY,F,human,0
DADDY,M,dog,6
DADDY,M,human,0
DAGNY,F,dog,5
DAGNY,F,human,0
DAGNY,M,dog,0
DAGNY,M,human,0
DAHLIA,F,dog,6
DAHLIA,F,human,26
DAHLIA,M,dog,0
DAHLIA,M,human,0
DAISY,F,dog,387
DAISY,F,human,299
DAISY,M,dog,0
DAISY,M,human,0
DAKOTA,F,dog,53
DAKOTA,F,human,24
DAKOTA,M,dog,16
DAKOTA,M,human,0
DALEYZA,F,dog,0
DALEYZA,F,human,5
DALEYZA,M,dog,0
DALEYZA,M,human,0
DALIA,F,dog,6
DALIA,F,human,11
DALIA,M,dog,0
DALIA,M,human,0
DALLAS,F,dog,9
DALLAS,F,human,0
DALLAS,M,dog,29
DALLAS,M,human,0
DAMIAN,F,dog,0
DAMIAN,F,human,0
DAMIAN,M,dog,7
DAMIAN,M,human,0
DANA,F,dog,6
DANA,F,human,102
DANA,M,dog,0
DANA,M,human,0
DANGER,F,dog,0
DANGER,F,human,0
DANGER,M,dog,7
DANGER,M,human,0
DANIEL,F,dog,1
DANIEL,F,human,0
DANIEL,M,dog,4
DANIEL,M,human,0
DANIELA,F,dog,0
DANIELA,F,human,596
DANIELA,M,dog,0
DANIELA,M,human,0
DANIELLA,F,dog,0
DANIELLA,F,human,503
DANIELLA,M,dog,0
DANIELLA,M,human,0
DANIELLE,F,dog,0
DANIELLE,F,human,351
DANIELLE,M,dog,0
DANIELLE,M,human,0
DANNA,F,dog,0
DANNA,F,human,174
DANNA,M,dog,0
DANNA,M,human,0
DANNY,F,dog,2
DANNY,F,human,0
DANNY,M,dog,14
DANNY,M,human,0
DANTE,F,dog,0
DANTE,F,human,0
DANTE,M,dog,33
DANTE,M,human,0
DAPHNE,F,dog,17
DAPHNE,F,human,91
DAPHNE,M,dog,0
DAPHNE,M,human,0
DARBY,F,dog,13
DARBY,F,human,0
DARBY,M,dog,6
DARBY,M,human,0
DARCY,F,dog,10
DARCY,F,human,0
DARCY,M,dog,4
DARCY,M,human,0
DARLA,F,dog,17
DARLA,F,human,0
DARLA,M,dog,0
DARLA,M,human,0
DARWIN,F,dog,0
DARWIN,F,human,0
DARWIN,M,dog,11
DARWIN,M,human,0
DASH,F,dog,5
DASH,F,human,0
DASH,M,dog,31
DASH,M,human,0
DAVID,F,dog,0
DAVID,F,human,0
DAVID,M,dog,8
DAVID,M,human,0
DAVY,F,dog,2
DAVY,F,human,0
DAVY,M,dog,4
DAVY,M,human,0
DAWSON,F,dog,0
DAWSON,F,human,0
DAWSON,M,dog,6
DAWSON,M,human,0
DAX,F,dog,1
DAX,F,human,0
DAX,M,dog,8
DAX,M,human,0
DAYANA,F,dog,0
DAYANA,F,human,50
DAYANA,M,dog,0
DAYANA,M,human,0
DEACON,F,dog,0
DEACON,F,human,0
DEACON,M,dog,5
DEACON,M,human,0
DEAN,F,dog,0
DEAN,F,human,0
DEAN,M,dog,9
DEAN,M,human,0
DEANNA,F,dog,0
DEANNA,F,human,22
DEANNA,M,dog,0
DEANNA,M,human,0
DEBO,F,dog,0
DEBO,F,human,0
DEBO,M,dog,6
DEBO,M,human,0
DEBORAH,F,dog,0
DEBORAH,F,human,63
DEBORAH,M,dog,0
DEBORAH,M,human,0
DEE,F,dog,7
DEE,F,human,0
DEE,M,dog,4
DEE,M,human,0
DEJA,F,dog,6
DEJA,F,human,0
DEJA,M,dog,0
DEJA,M,human,0
DELANEY,F,dog,0
DELANEY,F,human,5
DELANEY,M,dog,0
DELANEY,M,human,0
DELILAH,F,dog,47
DELILAH,F,human,353
DELILAH,M,dog,0
DELILAH,M,human,0
DEMPSEY,F,dog,1
DEMPSEY,F,human,0
DEMPSEY,M,dog,6
DEMPSEY,M,human,0
DENIM,F,dog,0
DENIM,F,human,0
DENIM,M,dog,6
DENIM,M,human,0
DENIRO,F,dog,0
DENIRO,F,human,0
DENIRO,M,dog,5
DENIRO,M,human,0
DENISE,F,dog,0
DENISE,F,human,64
DENISE,M,dog,0
DENISE,M,human,0
DENVER,F,dog,2
DENVER,F,human,0
DENVER,M,dog,5
DENVER,M,human,0
DERBY,F,dog,3
DERBY,F,human,0
DERBY,M,dog,2
DERBY,M,human,0
DEREK,F,dog,0
DEREK,F,human,0
DEREK,M,dog,5
DEREK,M,human,0
DESI,F,dog,7
DESI,F,human,0
DESI,M,dog,8
DESI,M,human,0
DESMOND,F,dog,0
DESMOND,F,human,0
DESMOND,M,dog,6
DESMOND,M,human,0
DESTINY,F,dog,16
DESTINY,F,human,754
DESTINY,M,dog,0
DESTINY,M,human,0
DEUCE,F,dog,1
DEUCE,F,human,0
DEUCE,M,dog,11
DEUCE,M,human,0
DEVOIRY,F,dog,0
DEVOIRY,F,human,7
DEVOIRY,M,dog,0
DEVOIRY,M,human,0
DEVORA,F,dog,0
DEVORA,F,human,135
DEVORA,M,dog,0
DEVORA,M,human,0
DEVORAH,F,dog,0
DEVORAH,F,human,322
DEVORAH,M,dog,0
DEVORAH,M,human,0
DEWEY,F,dog,1
DEWEY,F,human,0
DEWEY,M,dog,13
DEWEY,M,human,0
DEX,F,dog,0
DEX,F,human,0
DEX,M,dog,8
DEX,M,human,0
DEXTER,F,dog,4
DEXTER,F,human,0
DEXTER,M,dog,173
DEXTER,M,human,0
DI,F,dog,3
DI,F,human,0
DI,M,dog,2
DI,M,human,0
DIAMOND,F,dog,121
DIAMOND,F,human,10
DIAMOND,M,dog,8
DIAMOND,M,human,0
DIANA,F,dog,6
DIANA,F,human,676
DIANA,M,dog,1
DIANA,M,human,0
DICE,F,dog,0
DICE,F,human,0
DICE,M,dog,5
DICE,M,human,0
DIDI,F,dog,4
DIDI,F,human,0
DIDI,M,dog,3
DIDI,M,human,0
DIEGO,F,dog,0
DIEGO,F,human,0
DIEGO,M,dog,32
DIEGO,M,human,0
DIESEL,F,dog,0
DIESEL,F,human,0
DIESEL,M,dog,90
DIESEL,M,human,0
DIGBY,F,dog,1
DIGBY,F,human,0
DIGBY,M,dog,5
DIGBY,M,human,0
DILLINGER,F,dog,0
DILLINGER,F,human,0
DILLINGER,M,dog,5
DILLINGER,M,human,0
DILLON,F,dog,1
DILLON,F,human,0
DILLON,M,dog,7
DILLON,M,human,0
DINA,F,dog,0
DINA,F,human,277
DINA,M,dog,0
DINA,M,human,0
DINGO,F,dog,3
DINGO,F,human,0
DINGO,M,dog,10
DINGO,M,human,0
DINO,F,dog,1
DINO,F,human,0
DINO,M,dog,48
DINO,M,human,0
DIOR,F,dog,9
DIOR,F,human,0
DIOR,M,dog,5
DIOR,M,human,0
DISCO,F,dog,1
DISCO,F,human,0
DISCO,M,dog,4
DISCO,M,human,0
DIVA,F,dog,35
DIVA,F,human,0
DIVA,M,dog,1
DIVA,M,human,0
DIXIE,F,dog,55
DIXIE,F,human,0
DIXIE,M,dog,1
DIXIE,M,human,0
DIXON,F,dog,0
DIXON,F,human,0
DIXON,M,dog,6
DIXON,M,human,0
DIYA,F,dog,0
DIYA,F,human,14
DIYA,M,dog,0
DIYA,M,human,0
DIZZY,F,dog,5
DIZZY,F,human,0
DIZZY,M,dog,8
DIZZY,M,human,0
DJ,F,dog,2
DJ,F,human,0
DJ,M,dog,18
DJ,M,human,0
DJANGO,F,dog,2
DJANGO,F,human,0
DJANGO,M,dog,23
DJANGO,M,human,0
DOBBY,F,dog,6
DOBBY,F,human,0
DOBBY,M,dog,17
DOBBY,M,human,0
DOC,F,dog,0
DOC,F,human,0
DOC,M,dog,9
DOC,M,human,0
DODGER,F,dog,1
DODGER,F,human,0
DODGER,M,dog,12
DODGER,M,human,0
DOG,F,dog,5
DOG,F,human,0
DOG,M,dog,6
DOG,M,human,0
DOLCE,F,dog,24
DOLCE,F,human,0
DOLCE,M,dog,9
DOLCE,M,human,0
DOLLAR,F,dog,2
DOLLAR,F,human,0
DOLLAR,M,dog,4
DOLLAR,M,human,0
DOLLY,F,dog,43
DOLLY,F,human,0
DOLLY,M,dog,0
DOLLY,M,human,0
DOMINO,F,dog,6
DOMINO,F,human,0
DOMINO,M,dog,22
DOMINO,M,human,0
DON,F,dog,1
DON,F,human,0
DON,M,dog,4
DON,M,human,0
DONNA,F,dog,6
DONNA,F,human,0
DONNA,M,dog,0
DONNA,M,human,0
DONOVAN,F,dog,0
DONOVAN,F,human,0
DONOVAN,M,dog,5
DONOVAN,M,human,0
DOODLE,F,dog,1
DOODLE,F,human,0
DOODLE,M,dog,4
DOODLE,M,human,0
DORA,F,dog,23
DORA,F,human,10
DORA,M,dog,2
DORA,M,human,0
DORI,F,dog,6
DORI,F,human,0
DORI,M,dog,2
DORI,M,human,0
DORIS,F,dog,0
DORIS,F,human,5
DORIS,M,dog,0
DORIS,M,human,0
DOROTHY,F,dog,7
DOROTHY,F,human,11
DOROTHY,M,dog,0
DOROTHY,M,human,0
DORY,F,dog,6
DORY,F,human,0
DORY,M,dog,0
DORY,M,human,0
DOT,F,dog,6
DOT,F,human,0
DOT,M,dog,1
DOT,M,human,0
DOTTIE,F,dog,20
DOTTIE,F,human,0
DOTTIE,M,dog,0
DOTTIE,M,human,0
DOUG,F,dog,0
DOUG,F,human,0
DOUG,M,dog,12
DOUG,M,human,0
DOUGIE,F,dog,0
DOUGIE,F,human,0
DOUGIE,M,dog,8
DOUGIE,M,human,0
DOUGLAS,F,dog,0
DOUGLAS,F,human,0
DOUGLAS,M,dog,11
DOUGLAS,M,human,0
DOZER,F,dog,0
DOZER,F,human,0
DOZER,M,dog,10
DOZER,M,human,0
DR.,F,dog,1
DR.,F,human,0
DR.,M,dog,8
DR.,M,human,0
DRAKE,F,dog,0
DRAKE,F,human,0
DRAKE,M,dog,7
DRAKE,M,human,0
DUBLIN,F,dog,3
DUBLIN,F,human,0
DUBLIN,M,dog,5
DUBLIN,M,human,0
DUCHESS,F,dog,33
DUCHESS,F,human,0
DUCHESS,M,dog,0
DUCHESS,M,human,0
DUCKY,F,dog,5
DUCKY,F,human,0
DUCKY,M,dog,6
DUCKY,M,human,0
DUDE,F,dog,0
DUDE,F,human,0
DUDE,M,dog,9
DUDE,M,human,0
DUDLEY,F,dog,0
DUDLEY,F,human,0
DUDLEY,M,dog,12
DUDLEY,M,human,0
DUFFY,F,dog,3
DUFFY,F,human,0
DUFFY,M,dog,16
DUFFY,M,human,0
DUKE,F,dog,2
DUKE,F,human,0
DUKE,M,dog,145
DUKE,M,human,0
DULCE,F,dog,12
DULCE,F,human,44
DULCE,M,dog,3
DULCE,M,human,0
DUMBO,F,dog,0
DUMBO,F,human,0
DUMBO,M,dog,5
DUMBO,M,human,0
DUMPLING,F,dog,3
DUMPLING,F,human,0
DUMPLING,M,dog,2
DUMPLING,M,human,0
DUNCAN,F,dog,1
DUNCAN,F,human,0
DUNCAN,M,dog,24
DUNCAN,M,human,0
DUNKIN,F,dog,1
DUNKIN,F,human,0
DUNKIN,M,dog,16
DUNKIN,M,human,0
DUSTY,F,dog,12
DUSTY,F,human,0
DUSTY,M,dog,25
DUSTY,M,human,0
DUTCH,F,dog,2
DUTCH,F,human,0
DUTCH,M,dog,26
DUTCH,M,human,0
DUTCHES,F,dog,6
DUTCHES,F,human,0
DUTCHES,M,dog,1
DUTCHES,M,human,0
DUTCHESS,F,dog,23
DUTCHESS,F,human,0
DUTCHESS,M,dog,1
DUTCHESS,M,human,0
DYLAN,F,dog,0
DYLAN,F,human,150
DYLAN,M,dog,37
DYLAN,M,human,3510
DYSON,F,dog,0
DYSON,F,human,0
DYSON,M,dog,5
DYSON,M,human,0
EARL,F,dog,0
EARL,F,human,0
EARL,M,dog,9
EARL,M,human,0
EBONY,F,dog,11
EBONY,F,human,0
EBONY,M,dog,0
EBONY,M,human,0
ECHO,F,dog,7
ECHO,F,human,0
ECHO,M,dog,9
ECHO,M,human,0
EDDIE,F,dog,1
EDDIE,F,human,0
EDDIE,M,dog,29
EDDIE,M,human,0
EDDY,F,dog,2
EDDY,F,human,0
EDDY,M,dog,7
EDDY,M,human,0
EDEN,F,dog,0
EDEN,F,human,200
EDEN,M,dog,0
EDEN,M,human,45
EDGAR,F,dog,0
EDGAR,F,human,0
EDGAR,M,dog,11
EDGAR,M,human,0
EDIE,F,dog,12
EDIE,F,human,0
EDIE,M,dog,0
EDIE,M,human,0
EDITH,F,dog,8
EDITH,F,human,18
EDITH,M,dog,0
EDITH,M,human,0
EEVEE,F,dog,6
EEVEE,F,human,0
EEVEE,M,dog,0
EEVEE,M,human,0
EFFIE,F,dog,6
EFFIE,F,human,0
EFFIE,M,dog,0
EFFIE,M,human,0
EGYPT,F,dog,7
EGYPT,F,human,24
EGYPT,M,dog,3
EGYPT,M,human,0
EILEEN,F,dog,0
EILEEN,F,human,101
EILEEN,M,dog,0
EILEEN,M,human,0
EINSTEIN,F,dog,0
EINSTEIN,F,human,0
EINSTEIN,M,dog,22
EINSTEIN,M,human,0
ELAINE,F,dog,0
ELAINE,F,human,154
ELAINE,M,dog,0
ELAINE,M,human,0
ELEANOR,F,dog,21
ELEANOR,F,human,430
ELEANOR,M,dog,0
ELEANOR,M,human,0
ELENA,F,dog,0
ELENA,F,human,384
ELENA,M,dog,0
ELENA,M,human,0
ELENE,F,dog,0
ELENE,F,human,5
ELENE,M,dog,0
ELENE,M,human,0
ELENI,F,dog,0
ELENI,F,human,16
ELENI,M,dog,0
ELENI,M,human,0
ELI,F,dog,1
ELI,F,human,0
ELI,M,dog,51
ELI,M,human,0
ELIANA,F,dog,0
ELIANA,F,human,743
ELIANA,M,dog,0
ELIANA,M,human,0
ELIANNA,F,dog,0
ELIANNA,F,human,5
ELIANNA,M,dog,0
ELIANNA,M,human,0
ELINA,F,dog,0
ELINA,F,human,72
ELINA,M,dog,0
ELINA,M,human,0
ELISA,F,dog,0
ELISA,F,human,24
ELISA,M,dog,0
ELISA,M,human,0
ELISE,F,dog,0
ELISE,F,human,170
ELISE,M,dog,0
ELISE,M,human,0
ELISHEVA,F,dog,0
ELISHEVA,F,human,54
ELISHEVA,M,dog,0
ELISHEVA,M,human,0
ELIZA,F,dog,5
ELIZA,F,human,216
ELIZA,M,dog,0
ELIZA,M,human,0
ELIZABETH,F,dog,12
ELIZABETH,F,human,1855
ELIZABETH,M,dog,0
ELIZABETH,M,human,0
ELKY,F,dog,0
ELKY,F,human,5
ELKY,M,dog,0
ELKY,M,human,0
ELLA,F,dog,90
ELLA,F,human,1479
ELLA,M,dog,0
ELLA,M,human,0
ELLE,F,dog,0
ELLE,F,human,109
ELLE,M,dog,0
ELLE,M,human,0
ELLEN,F,dog,0
ELLEN,F,human,7
ELLEN,M,dog,0
ELLEN,M,human,0
ELLIE,F,dog,98
ELLIE,F,human,280
ELLIE,M,dog,0
ELLIE,M,human,0
ELLIOT,F,dog,0
ELLIOT,F,human,0
ELLIOT,M,dog,10
ELLIOT,M,human,0
ELLY,F,dog,0
ELLY,F,human,5
ELLY,M,dog,0
ELLY,M,human,0
ELMER,F,dog,0
ELMER,F,human,0
ELMER,M,dog,7
ELMER,M,human,0
ELMO,F,dog,0
ELMO,F,human,0
ELMO,M,dog,7
ELMO,M,human,0
ELOISE,F,dog,20
ELOISE,F,human,187
ELOISE,M,dog,0
ELOISE,M,human,0
ELSA,F,dog,28
ELSA,F,human,71
ELSA,M,dog,0
ELSA,M,human,0
ELSIE,F,dog,15
ELSIE,F,human,0
ELSIE,M,dog,0
ELSIE,M,human,0
ELVIS,F,dog,0
ELVIS,F,human,0
ELVIS,M,dog,64
ELVIS,M,human,0
ELWOOD,F,dog,0
ELWOOD,F,human,0
ELWOOD,M,dog,7
ELWOOD,M,human,0
EMANI,F,dog,0
EMANI,F,human,5
EMANI,M,dog,0
EMANI,M,human,0
EMELY,F,dog,0
EMELY,F,human,502
EMELY,M,dog,0
EMELY,M,human,0
EMERSON,F,dog,0
EMERSON,F,human,9
EMERSON,M,dog,0
EMERSON,M,human,12
EMERY,F,dog,0
EMERY,F,human,7
EMERY,M,dog,0
EMERY,M,human,0
EMI,F,dog,7
EMI,F,human,0
EMI,M,dog,0
EMI,M,human,0
EMILIA,F,dog,0
EMILIA,F,human,413
EMILIA,M,dog,0
EMILIA,M,human,0
EMILIE,F,dog,0
EMILIE,F,human,12
EMILIE,M,dog,0
EMILIE,M,human,0
EMILY,F,dog,20
EMILY,F,human,3881
EMILY,M,dog,0
EMILY,M,human,0
EMMA,F,dog,101
EMMA,F,human,3483
EMMA,M,dog,0
EMMA,M,human,0
EMME,F,dog,8
EMME,F,human,0
EMME,M,dog,0
EMME,M,human,0
EMMELINE,F,dog,0
EMMELINE,F,human,10
EMMELINE,M,dog,0
EMMELINE,M,human,0
EMMIE,F,dog,13
EMMIE,F,human,0
EMMIE,M,dog,0
EMMIE,M,human,0
EMMY,F,dog,25
EMMY,F,human,0
EMMY,M,dog,0
EMMY,M,human,0
EMMYLOU,F,dog,5
EMMYLOU,F,human,0
EMMYLOU,M,dog,0
EMMYLOU,M,human,0
ENZO,F,dog,0
ENZO,F,human,0
ENZO,M,dog,46
ENZO,M,human,0
ERICA,F,dog,0
ERICA,F,human,199
ERICA,M,dog,0
ERICA,M,human,0
ERIKA,F,dog,0
ERIKA,F,human,90
ERIKA,M,dog,0
ERIKA,M,human,0
ERIN,F,dog,0
ERIN,F,human,198
ERIN,M,dog,0
ERIN,M,human,0
ERNEST,F,dog,0
ERNEST,F,human,0
ERNEST,M,dog,11
ERNEST,M,human,0
ERNIE,F,dog,0
ERNIE,F,human,0
ERNIE,M,dog,32
ERNIE,M,human,0
ESHAAL,F,dog,0
ESHAAL,F,human,7
ESHAAL,M,dog,0
ESHAAL,M,human,0
ESME,F,dog,0
ESME,F,human,25
ESME,M,dog,0
ESME,M,human,0
ESMERALDA,F,dog,0
ESMERALDA,F,human,87
ESMERALDA,M,dog,0
ESMERALDA,M,human,0
ESPRESSO,F,dog,1
ESPRESSO,F,human,0
ESPRESSO,M,dog,5
ESPRESSO,M,human,0
ESTER,F,dog,0
ESTER,F,human,18
ESTER,M,dog,0
ESTER,M,human,0
ESTHER,F,dog,0
ESTHER,F,human,1975
ESTHER,M,dog,0
ESTHER,M,human,0
ESTY,F,dog,0
ESTY,F,human,159
ESTY,M,dog,0
ESTY,M,human,0
ETHEL,F,dog,7
ETHEL,F,human,0
ETHEL,M,dog,0
ETHEL,M,human,0
ETTY,F,dog,0
ETTY,F,human,129
ETTY,M,dog,0
ETTY,M,human,0
EUGENE,F,dog,1
EUGENE,F,human,0
EUGENE,M,dog,7
EUGENE,M,human,0
EUNICE,F,dog,0
EUNICE,F,human,5
EUNICE,M,dog,0
EUNICE,M,human,0
EVA,F,dog,30
EVA,F,human,1051
EVA,M,dog,0
EVA,M,human,0
EVANGELINE,F,dog,0
EVANGELINE,F,human,45
EVANGELINE,M,dog,0
EVANGELINE,M,human,0
EVE,F,dog,9
EVE,F,human,72
EVE,M,dog,0
EVE,M,human,0
EVELYN,F,dog,5
EVELYN,F,human,1060
EVELYN,M,dog,0
EVELYN,M,human,0
EVEREST,F,dog,1
EVEREST,F,human,0
EVEREST,M,dog,5
EVEREST,M,human,0
EVERLY,F,dog,0
EVERLY,F,human,14
EVERLY,M,dog,0
EVERLY,M,human,0
EVIE,F,dog,16
EVIE,F,human,5
EVIE,M,dog,0
EVIE,M,human,0
EZRA,F,dog,0
EZRA,F,human,0
EZRA,M,dog,5
EZRA,M,human,0
FAIGA,F,dog,0
FAIGA,F,human,152
FAIGA,M,dog,0
FAIGA,M,human,0
FAIGY,F,dog,0
FAIGY,F,human,534
FAIGY,M,dog,0
FAIGY,M,human,0
FAITH,F,dog,24
FAITH,F,human,586
FAITH,M,dog,1
FAITH,M,human,0
FANCY,F,dog,16
FANCY,F,human,0
FANCY,M,dog,0
FANCY,M,human,0
FANNY,F,dog,8
FANNY,F,human,0
FANNY,M,dog,1
FANNY,M,human,0
FANTA,F,dog,0
FANTA,F,human,31
FANTA,M,dog,0
FANTA,M,human,0
FARAH,F,dog,0
FARAH,F,human,15
FARAH,M,dog,0
FARAH,M,human,0
FARRAH,F,dog,12
FARRAH,F,human,6
FARRAH,M,dog,0
FARRAH,M,human,0
FATIMA,F,dog,0
FATIMA,F,human,578
FATIMA,M,dog,0
FATIMA,M,human,0
FATOU,F,dog,0
FATOU,F,human,7
FATOU,M,dog,0
FATOU,M,human,0
FATOUMATA,F,dog,0
FATOUMATA,F,human,301
FATOUMATA,M,dog,0
FATOUMATA,M,human,0
FAWN,F,dog,6
FAWN,F,human,0
FAWN,M,dog,0
FAWN,M,human,0
FAYE,F,dog,5
FAYE,F,human,0
FAYE,M,dog,0
FAYE,M,human,0
FEFE,F,dog,4
FEFE,F,human,0
FEFE,M,dog,1
FEFE,M,human,0
FELICIA,F,dog,0
FELICIA,F,human,5
FELICIA,M,dog,0
FELICIA,M,human,0
FELIX,F,dog,0
FELIX,F,human,0
FELIX,M,dog,20
FELIX,M,human,0
FENDI,F,dog,10
FENDI,F,human,0
FENDI,M,dog,5
FENDI,M,human,0
FENWAY,F,dog,3
FENWAY,F,human,0
FENWAY,M,dog,4
FENWAY,M,human,0
FERDINAND,F,dog,0
FERDINAND,F,human,0
FERDINAND,M,dog,5
FERDINAND,M,human,0
FERGIE,F,dog,6
FERGIE,F,human,0
FERGIE,M,dog,1
FERGIE,M,human,0
FERGUS,F,dog,0
FERGUS,F,human,0
FERGUS,M,dog,6
FERGUS,M,human,0
FERN,F,dog,8
FERN,F,human,0
FERN,M,dog,0
FERN,M,human,0
FIFI,F,dog,24
FIFI,F,human,0
FIFI,M,dog,2
FIFI,M,human,0
FIG,F,dog,2
FIG,F,human,0
FIG,M,dog,6
FIG,M,human,0
FIGARO,F,dog,0
FIGARO,F,human,0
FIGARO,M,dog,6
FIGARO,M,human,0
FINLEY,F,dog,6
FINLEY,F,human,0
FINLEY,M,dog,17
FINLEY,M,human,0
FINN,F,dog,0
FINN,F,human,0
FINN,M,dog,55
FINN,M,human,0
FINNEGAN,F,dog,3
FINNEGAN,F,human,0
FINNEGAN,M,dog,19
FINNEGAN,M,human,0
FIONA,F,dog,62
FIONA,F,human,652
FIONA,M,dog,0
FIONA,M,human,0
FITZ,F,dog,0
FITZ,F,human,0
FITZ,M,dog,6
FITZ,M,human,0
FITZGERALD,F,dog,0
FITZGERALD,F,human,0
FITZGERALD,M,dog,9
FITZGERALD,M,human,0
FLASH,F,dog,2
FLASH,F,human,0
FLASH,M,dog,16
FLASH,M,human,0
FLETCHER,F,dog,0
FLETCHER,F,human,0
FLETCHER,M,dog,10
FLETCHER,M,human,0
FLEX,F,dog,1
FLEX,F,human,0
FLEX,M,dog,5
FLEX,M,human,0
FLORA,F,dog,5
FLORA,F,human,17
FLORA,M,dog,0
FLORA,M,human,0
FLORENCE,F,dog,6
FLORENCE,F,human,0
FLORENCE,M,dog,0
FLORENCE,M,human,0
FLOYD,F,dog,0
FLOYD,F,human,0
FLOYD,M,dog,18
FLOYD,M,human,0
FLUFFY,F,dog,36
FLUFFY,F,human,0
FLUFFY,M,dog,56
FLUFFY,M,human,0
FLYNN,F,dog,1
FLYNN,F,human,0
FLYNN,M,dog,14
FLYNN,M,human,0
FOLLY,F,dog,5
FOLLY,F,human,0
FOLLY,M,dog,0
FOLLY,M,human,0
FORREST,F,dog,0
FORREST,F,human,0
FORREST,M,dog,8
FORREST,M,human,0
FOX,F,dog,2
FOX,F,human,0
FOX,M,dog,6
FOX,M,human,0
FOXY,F,dog,55
FOXY,F,human,0
FOXY,M,dog,1
FOXY,M,human,0
FOZZIE,F,dog,2
FOZZIE,F,human,0
FOZZIE,M,dog,4
FOZZIE,M,human,0
FRADEL,F,dog,0
FRADEL,F,human,77
FRADEL,M,dog,0
FRADEL,M,human,0
FRADY,F,dog,0
FRADY,F,human,40
FRADY,M,dog,0
FRADY,M,human,0
FRAIDY,F,dog,0
FRAIDY,F,human,197
FRAIDY,M,dog,0
FRAIDY,M,human,0
FRANCES,F,dog,12
FRANCES,F,human,54
FRANCES,M,dog,2
FRANCES,M,human,0
FRANCESCA,F,dog,6
FRANCESCA,F,human,293
FRANCESCA,M,dog,0
FRANCESCA,M,human,0
FRANCIS,F,dog,8
FRANCIS,F,human,0
FRANCIS,M,dog,8
FRANCIS,M,human,0
FRANK,F,dog,1
FRANK,F,human,0
FRANK,M,dog,38
FRANK,M,human,0
FRANKIE,F,dog,40
FRANKIE,F,human,0
FRANKIE,M,dog,78
FRANKIE,M,human,0
FRANKLIN,F,dog,3
FRANKLIN,F,human,0
FRANKLIN,M,dog,33
FRANKLIN,M,human,0
FRANKY,F,dog,1
FRANKY,F,human,0
FRANKY,M,dog,10
FRANKY,M,human,0
FRANNIE,F,dog,7
FRANNIE,F,human,0
FRANNIE,M,dog,0
FRANNIE,M,human,0
FRANNY,F,dog,10
FRANNY,F,human,0
FRANNY,M,dog,0
FRANNY,M,human,0
FRECKLES,F,dog,5
FRECKLES,F,human,0
FRECKLES,M,dog,7
FRECKLES,M,human,0
FRED,F,dog,0
FRED,F,human,0
FRED,M,dog,26
FRED,M,human,0
FREDDIE,F,dog,4
FREDDIE,F,human,0
FREDDIE,M,dog,27
FREDDIE,M,human,0
FREDDY,F,dog,0
FREDDY,F,human,0
FREDDY,M,dog,19
FREDDY,M,human,0
FREDO,F,dog,0
FREDO,F,human,0
FREDO,M,dog,7
FREDO,M,human,0
FRENCHIE,F,dog,2
FRENCHIE,F,human,0
FRENCHIE,M,dog,8
FRENCHIE,M,human,0
FREYA,F,dog,9
FREYA,F,human,19
FREYA,M,dog,0
FREYA,M,human,0
FREYJA,F,dog,7
FREYJA,F,human,0
FREYJA,M,dog,0
FREYJA,M,human,0
FRIDA,F,dog,31
FRIDA,F,human,5
FRIDA,M,dog,1
FRIDA,M,human,0
FRIDAY,F,dog,8
FRIDAY,F,human,0
FRIDAY,M,dog,8
FRIDAY,M,human,0
FRIEDA,F,dog,0
FRIEDA,F,human,31
FRIEDA,M,dog,0
FRIEDA,M,human,0
FRIMET,F,dog,0
FRIMET,F,human,42
FRIMET,M,dog,0
FRIMET,M,human,0
FRISCO,F,dog,0
FRISCO,F,human,0
FRISCO,M,dog,8
FRISCO,M,human,0
FRITZ,F,dog,1
FRITZ,F,human,0
FRITZ,M,dog,29
FRITZ,M,human,0
FRODO,F,dog,0
FRODO,F,human,0
FRODO,M,dog,6
FRODO,M,human,0
FROST,F,dog,1
